,region,file_name,treeID,Model,point2tree_area,voxel_volume,convex_hull_volume,voxel_area,Iteration,point2tree_volume,Recon_iter,Precision,Recall,F1 Score,graham_volume,graham_Area,convex_hull_area,density_points_per_m2,num_point,bounding_box_area_m2,file
453,NIBIO,./NIBIO/plot_6_annotated.las,45,tree_468,11.8501743,38.712,97.12427967,12.2,3400,49.95001988,3400,0.942970931,0.71009,0.810126494,48.68987966,6.648899545,11.90825,2828.393091,48712,17.2225,plot_6_annotated.las
454,NIBIO,./NIBIO/plot_7_annotated.las,1,tree_469,13.27452667,59.568,222.883258,13.28,3400,101.0774228,3400,0.890362686,0.65841,0.75701709,67.94171728,7.124350184,15.6041,2913.278799,70943,24.3516,plot_7_annotated.las
455,NIBIO,./NIBIO/plot_7_annotated.las,2,tree_470,12.10755733,44.36,131.0659568,11.44,3400,69.94147603,3400,0.920799763,0.63859,0.754158498,47.78371196,5.041049877,11.7758,2644.419094,43813,16.5681,plot_7_annotated.las
456,NIBIO,./NIBIO/plot_7_annotated.las,3,tree_471,19.72324359,96.6,244.1124112,19.0,3400,149.6750594,3400,0.83148,0.61632,0.707912355,132.516725,12.8752497,19.00165,3888.750622,100000,25.7152,plot_7_annotated.las
457,NIBIO,./NIBIO/plot_7_annotated.las,4,tree_472,19.50068278,70.568,211.1800007,16.56,3400,143.3705057,3400,0.892433852,0.58172,0.704331668,94.93127069,11.63945051,17.08145,3834.224467,93654,24.4258,plot_7_annotated.las
458,NIBIO,./NIBIO/plot_7_annotated.las,5,tree_473,44.10531788,118.008,337.2617122,36.6,3400,253.9649241,3400,0.86585,0.60998,0.715734445,200.0413515,30.90325182,43.71,1787.128032,100000,55.9557,plot_7_annotated.las
459,NIBIO,./NIBIO/plot_7_annotated.las,6,tree_474,11.62286407,33.32,72.4185525,12.12,3400,36.80502308,3400,0.950819672,0.74785,0.837208674,40.38808751,8.422200007,12.227,2314.963563,39772,17.1804,plot_7_annotated.las
460,NIBIO,./NIBIO/plot_7_annotated.las,7,tree_475,8.781190956,27.864,53.4455325,9.48,3400,27.12238207,3400,0.961810161,0.82016,0.885355141,30.75474505,6.905699915,9.558,2710.910558,36947,13.629,plot_7_annotated.las
461,NIBIO,./NIBIO/plot_7_annotated.las,8,tree_476,25.45870419,94.712,297.123579,24.8,3400,176.102161,3400,0.84442,0.59942,0.701133417,141.937785,14.15200018,26.76145,2742.017302,100000,36.4695,plot_7_annotated.las
462,NIBIO,./NIBIO/plot_7_annotated.las,9,tree_477,23.08338694,74.664,163.2336088,19.8,3400,136.9646863,3400,0.91571,0.70115,0.794193766,106.3058659,14.63795007,20.85135,3650.700935,100000,27.392,plot_7_annotated.las
463,NIBIO,./NIBIO/plot_7_annotated.las,10,tree_478,26.48400012,99.04,307.2336198,23.0,3400,182.7144214,3400,0.87184,0.61678,0.722459023,166.0690902,16.25275028,26.2568,2700.768369,100000,37.0265,plot_7_annotated.las
464,NIBIO,./NIBIO/plot_7_annotated.las,11,tree_479,7.246765068,17.768,41.23779383,8.44,3400,18.32393809,3400,0.946675576,0.809,0.872439705,20.64059242,4.277549945,8.174849999,1067.754042,14965,14.0154,plot_7_annotated.las
465,NIBIO,./NIBIO/plot_7_annotated.las,12,tree_480,18.0255959,75.792,193.9772177,15.6,3400,154.5335868,3400,0.89716966,0.61699,0.731157649,91.74354044,9.640450281,15.57155,4901.889499,99776,20.3546,plot_7_annotated.las
466,NIBIO,./NIBIO/plot_7_annotated.las,13,tree_481,35.34358475,74.4,218.9725567,30.24,3400,127.9364843,3400,0.896145277,0.66395,0.762768358,121.7407904,25.90464938,33.39325,1849.358646,86621,46.8384,plot_7_annotated.las
467,NIBIO,./NIBIO/plot_7_annotated.las,16,tree_482,4.301224504,8.688,18.62201767,5.52,3400,6.846895566,3400,0.957750669,0.82906,0.888771019,8.657977512,2.64104978,5.36,886.8190875,6722,7.579899999,plot_7_annotated.las
468,NIBIO,./NIBIO/plot_7_annotated.las,17,tree_483,5.717149715,10.984,36.54891767,6.64,3400,12.75449911,3400,0.941176471,0.61914,0.746925397,11.49352516,3.320900007,6.84955,761.1009173,6222,8.175000001,plot_7_annotated.las
469,NIBIO,./NIBIO/plot_7_annotated.las,18,tree_484,15.29954023,51.728,136.6309368,14.2,3400,84.98335241,3400,0.922915673,0.68889,0.78891319,57.63874969,9.158000164,15.07825,3491.827112,69171,19.8094,plot_7_annotated.las
470,NIBIO,./NIBIO/plot_7_annotated.las,19,tree_485,10.15973668,40.024,83.19970733,10.8,3400,48.17080456,3400,0.939902035,0.75118,0.83501048,41.49324984,6.590999519,10.753,3369.345809,53080,15.7538,plot_7_annotated.las
471,NIBIO,./NIBIO/plot_7_annotated.las,20,tree_486,4.600037478,14.688,43.168388,5.88,3400,16.24713517,3400,0.958447415,0.67106,0.789411225,16.01673751,3.150699923,6.54445,1421.73475,12418,8.734400002,plot_7_annotated.las
472,NIBIO,./NIBIO/plot_7_annotated.las,21,tree_487,2.332485266,4.32,8.380437834,3.16,3400,2.359233911,3400,0.927052939,0.78269,0.848776793,3.223672522,2.192699828,3.03785,457.3443904,2399,5.245500001,plot_7_annotated.las
473,NIBIO,./NIBIO/plot_7_annotated.las,22,tree_488,5.184112929,6.728,27.25874016,5.96,3400,7.471258712,3400,0.961689939,0.6477,0.77406545,5.873229957,2.782450158,6.23895,568.4917567,5586,9.825999998,plot_7_annotated.las
474,NIBIO,./NIBIO/plot_7_annotated.las,27,tree_489,8.756194813,18.464,77.95601,8.92,3400,31.56907094,3400,0.955642531,0.66836,0.786591437,24.27982477,5.705750144,9.48735,1035.139369,15330,14.8096,plot_7_annotated.las
475,NIBIO,./NIBIO/plot_7_annotated.las,28,tree_490,7.899422761,28.864,62.34359217,9.0,3400,32.00299673,3400,0.965326465,0.83439,0.895095161,30.71232708,5.681399876,8.79655,2976.068813,41934,14.0904,plot_7_annotated.las
476,NIBIO,./NIBIO/plot_8_annotated.las,1,tree_491,29.96070338,93.536,160.706076,27.8,3400,123.7876119,3400,0.91811,0.80631,0.858585813,123.0800351,22.01655064,27.87405,2611.204679,100000,38.2965,plot_8_annotated.las
477,NIBIO,./NIBIO/plot_8_annotated.las,2,tree_492,25.88426642,94.248,199.039895,21.96,3400,176.1483251,3400,0.86542,0.61772,0.720885746,133.5497956,15.35854901,22.1169,3305.304352,100000,30.2544,plot_8_annotated.las
478,NIBIO,./NIBIO/plot_8_annotated.las,3,tree_493,13.88770842,56.816,111.2900947,14.24,3400,72.95375335,3400,0.938735695,0.73531,0.824662966,73.40578495,10.30640002,13.8644,3885.096296,76374,19.6582,plot_8_annotated.las
479,NIBIO,./NIBIO/plot_8_annotated.las,4,tree_494,26.46973831,83.384,197.0246618,22.4,3400,133.3411394,3400,0.89532,0.60923,0.725075011,112.0603153,17.55115003,23.22615,2906.689455,100000,34.4034,plot_8_annotated.las
480,NIBIO,./NIBIO/plot_8_annotated.las,5,tree_495,8.365520354,26.24,56.11403683,10.12,3400,29.66225793,3400,0.954054842,0.81247,0.877588494,30.42543475,5.953199981,9.9825,2053.678409,27424,13.3536,plot_8_annotated.las
481,NIBIO,./NIBIO/plot_8_annotated.las,6,tree_496,24.1148997,78.272,206.8344178,22.04,3400,126.3500572,3400,0.89851,0.63705,0.745520586,111.571245,16.98884996,23.0098,3262.270214,100000,30.6535,plot_8_annotated.las
482,NIBIO,./NIBIO/plot_8_annotated.las,7,tree_497,34.33023426,107.896,302.634056,29.12,3400,248.9519545,3400,0.81538,0.52212,0.636599934,201.5703451,24.57464875,31.60965,2292.242593,100000,43.6254,plot_8_annotated.las
483,NIBIO,./NIBIO/plot_8_annotated.las,8,tree_498,6.822423412,28.808,49.01308033,6.96,3400,32.22622746,3400,0.958570808,0.791,0.866760586,27.19855004,4.255199798,6.3297,4410.017696,39127,8.872299998,plot_8_annotated.las
484,NIBIO,./NIBIO/plot_8_annotated.las,9,tree_499,13.86548099,63.8,136.4459742,13.32,3400,91.81298036,3400,0.92143338,0.75985,0.83287703,67.77944969,8.706799901,12.93765,5222.011899,96555,18.49,plot_8_annotated.las
485,NIBIO,./NIBIO/plot_8_annotated.las,11,tree_501,18.72194174,36.096,96.22601033,16.84,3400,50.68381184,3400,0.956379614,0.76492,0.850001811,48.94215999,13.03934987,18.262,1839.641061,47111,25.6088,plot_8_annotated.las
486,NIBIO,./NIBIO/plot_8_annotated.las,12,tree_502,8.600025827,17.656,55.83814599,9.0,3400,24.48187159,3400,0.97069198,0.71072,0.82060817,17.18410002,4.76530096,9.293899999,1531.276064,19278,12.5895,plot_8_annotated.las
487,NIBIO,./NIBIO/plot_8_annotated.las,13,tree_503,21.59868231,79.944,222.7863663,21.84,3400,120.2256615,3400,0.893394463,0.63262,0.740725883,107.1546325,10.54910023,22.2968,2070.686823,74377,35.919,plot_8_annotated.las
488,NIBIO,./NIBIO/plot_8_annotated.las,14,tree_504,11.53831118,19.824,44.3092295,12.08,3400,17.57442724,3400,0.966175848,0.86531,0.91296542,25.6961541,7.445050291,13.91145,882.8134409,21257,24.0787,plot_8_annotated.las
489,NIBIO,./NIBIO/plot_8_annotated.las,15,tree_505,2.265981218,3.936,8.485085666,3.0,3400,2.691330141,3400,0.924264706,0.63381,0.751964217,3.575430103,2.093849775,2.72945,371.7980262,1360,3.6579,plot_8_annotated.las
490,NIBIO,./NIBIO/plot_8_annotated.las,16,tree_506,7.343894739,20.256,45.07470817,9.08,3400,17.91733622,3400,0.93694453,0.73671,0.824849325,23.47877495,5.019349933,9.01335,1052.300598,13052,12.4033,plot_8_annotated.las
491,NIBIO,./NIBIO/plot_8_annotated.las,18,tree_507,23.88443605,76.416,169.7368713,19.96,3400,143.7077586,3400,0.89315,0.70732,0.789446673,105.5215154,14.04825028,20.7595,3593.967884,100000,27.8244,plot_8_annotated.las
492,NIBIO,./NIBIO/plot_8_annotated.las,20,tree_508,9.744820655,25.344,65.72749217,9.8,3400,24.52604272,3400,0.961880921,0.79474,0.870358805,25.4062176,6.695650384,10.58995,1956.771019,35153,17.9648,plot_8_annotated.las
493,NIBIO,./NIBIO/plot_8_annotated.las,21,tree_509,48.84043679,128.464,385.0382378,42.52,3400,214.0430397,3400,0.78991,0.62517,0.697950695,228.1508324,39.8299492,55.2265,1207.50051,100000,82.8157,plot_8_annotated.las
494,NIBIO,./NIBIO/plot_8_annotated.las,22,tree_510,19.63202527,72.552,158.2652183,18.64,3400,98.25020692,3400,0.90488,0.72173,0.802994009,95.10258035,12.43530046,19.18045,4220.958748,100000,23.6913,plot_8_annotated.las
495,NIBIO,./NIBIO/plot_9_annotated.las,1,tree_511,26.2214191,70.88,141.6221655,24.24,3400,103.1321438,3400,0.9366,0.80342,0.864913245,93.85918275,18.02534999,24.9004,2745.894887,100000,36.418,plot_9_annotated.las
496,NIBIO,./NIBIO/plot_9_annotated.las,2,tree_512,26.41686828,68.008,135.773626,24.84,3400,91.55649143,3400,0.95028908,0.83279,0.887668137,87.78581275,17.94575099,25.2843,2786.812671,92535,33.2046,plot_9_annotated.las
497,NIBIO,./NIBIO/plot_9_annotated.las,3,tree_513,26.63118163,66.384,228.441178,25.52,3400,125.7659826,3400,0.886994608,0.60616,0.720167421,132.32382,23.15949967,28.88875,1421.791189,57307,40.3062,plot_9_annotated.las
498,NIBIO,./NIBIO/plot_9_annotated.las,4,tree_514,31.38085182,122.056,371.9476725,30.08,3400,251.5017925,3400,0.74886,0.48126,0.585953181,235.2374983,21.03799885,31.66445,2255.121946,100000,44.3435,plot_9_annotated.las
499,NIBIO,./NIBIO/plot_9_annotated.las,5,tree_515,17.560892,73.36,199.5407538,16.96,3400,110.751992,3400,0.888494333,0.67178,0.765086896,91.72367007,9.267450104,17.23955,3878.904349,94058,24.2486,plot_9_annotated.las
500,NIBIO,./NIBIO/plot_9_annotated.las,6,tree_516,29.86219858,77.856,183.3790543,28.4,3400,87.75642435,3400,0.89518,0.79863,0.844153244,113.5638828,23.74610003,32.32325,2337.163945,100000,42.7869,plot_9_annotated.las
501,NIBIO,./NIBIO/plot_9_annotated.las,7,tree_517,32.24518658,127.256,424.4752905,29.68,3400,266.2568183,3400,0.73546,0.50202,0.596721772,209.3976045,19.06889969,30.1831,2592.621399,100000,38.571,plot_9_annotated.las
502,NIBIO,./NIBIO/plot_9_annotated.las,9,tree_519,26.23303909,55.656,165.4434248,24.6,3400,80.69549418,3400,0.96338,0.8133,0.882001209,71.20874027,12.64615009,26.10995,2924.823268,100000,34.1901,plot_9_annotated.las
503,NIBIO,./NIBIO/plot_9_annotated.las,10,tree_520,22.1258614,105.104,308.0400288,20.72,3400,194.5285228,3400,0.82675,0.58625,0.68603282,161.2709041,13.75804991,20.923,3877.171216,100000,25.792,plot_9_annotated.las
504,NIBIO,./NIBIO/plot_9_annotated.las,11,tree_521,6.608550405,13.896,21.20871033,7.76,3400,11.46081984,3400,0.962105263,0.87233,0.91502088,15.92403226,6.322800151,7.1785,1174.099461,12350,10.5187,plot_9_annotated.las
505,NIBIO,./NIBIO/plot_9_annotated.las,12,tree_522,8.963958246,21.048,40.09224533,9.6,3400,20.36959487,3400,0.957091406,0.83956,0.894481431,26.29333071,6.383749696,9.06415,1318.379042,16104,12.215,plot_9_annotated.las
506,NIBIO,./NIBIO/plot_9_annotated.las,13,tree_523,13.42327183,34.968,107.3860893,15.04,3400,45.58379228,3400,0.913529358,0.62395,0.741469002,50.74796054,11.44580028,15.1513,1066.915552,21834,20.4646,plot_9_annotated.las
507,NIBIO,./NIBIO/plot_9_annotated.las,14,tree_524,3.158150159,5.176,9.849408167,3.8,3400,3.525692663,3400,0.923792645,0.77339,0.841927056,5.080975021,2.345100249,3.7043,414.5772487,2257,5.444100001,plot_9_annotated.las
508,NIBIO,./NIBIO/plot_9_annotated.las,15,tree_525,6.942067856,13.64,23.71834517,7.28,3400,12.56483042,3400,0.953761507,0.82874,0.88686636,14.3781402,4.074099567,6.8009,911.5547842,9451,10.368,plot_9_annotated.las
509,NIBIO,./NIBIO/plot_9_annotated.las,21,tree_526,10.73646755,39.024,111.4208282,11.44,3400,54.85541334,3400,0.922437673,0.69384,0.79197302,43.28185548,6.249399836,11.42655,2417.369207,42237,17.4723,plot_9_annotated.las
510,NIBIO,./NIBIO/plot_9_annotated.las,22,tree_527,4.063013167,11.936,25.51715783,4.8,3400,10.66281032,3400,0.951527924,0.77757,0.855798342,9.885794889,2.599550001,4.658650001,1214.849584,8541,7.030500001,plot_9_annotated.las
511,NIBIO,./NIBIO/plot_9_annotated.las,23,tree_528,11.47069734,35.92,62.86204566,11.56,3400,41.33205158,3400,0.960424128,0.86196,0.908532036,38.08651504,7.432249516,12.1193,2544.084602,49702,19.5363,plot_9_annotated.las
512,NIBIO,./NIBIO/plot_9_annotated.las,24,tree_529,9.601027143,18.944,45.4859475,10.52,3400,22.22627813,3400,0.942531306,0.71214,0.811296167,26.95190531,8.154399164,11.83665,709.0009723,13416,18.9224,plot_9_annotated.las
513,RMIT,./RMIT/test.las,1,tree_531,48.65761704,35.64,213.4816333,40.4,3400,72.51442485,3400,0.85722499,0.6043,0.70887746,119.3801783,38.92278247,45.5088875,283.3449312,15391,54.318953,test.las
514,RMIT,./RMIT/test.las,3,tree_532,25.59073703,12.616,67.75738972,19.32,3400,24.10979971,3400,0.951000184,0.6703,0.786350892,35.26673671,17.85911359,26.046887,129.7795505,5008,38.588514,test.las
515,RMIT,./RMIT/test.las,4,tree_533,1.471211249,1.16,2.236124096,1.56,3400,0.8929481505,3400,0.997229917,0.9043,0.948494163,0.640008979,0.966110811,1.3920735,131.9663356,284,2.152064,test.las
516,RMIT,./RMIT/test.las,5,tree_534,9.55040963,6.632,31.31039933,7.96,3400,10.43805808,3400,0.942647059,0.7345,0.825657191,10.3057114,4.815443936,8.867934999,152.2525407,1748,11.480925,test.las
517,RMIT,./RMIT/test.las,69,tree_535,4.715044922,0.368,0.31823987,1.0,3400,6.68318238,3400,0.988614801,0.6401,0.777069544,0.182633629,0.488052351,0.8751895,81.12634774,124,1.52848,test.las
518,RMIT,./RMIT/test.las,70,tree_536,24.90943507,16.048,63.72136126,22.04,3400,18.30118628,3400,0.934998539,0.7436,0.828387369,27.37464733,10.77253707,23.104861,208.2842177,6604,31.706675,test.las
519,RMIT,./RMIT/test.las,71,tree_537,11.0509613,4.744,10.5749684,8.76,3400,12.87368219,3400,0.982443569,0.5886,0.736155631,5.985789248,4.566558537,8.591642,165.4207294,2161,13.063659,test.las
520,RMIT,./RMIT/test.las,79,tree_538,9.483064311,10.072,31.76860489,8.96,3400,16.40798449,3400,0.939911308,0.6853,0.792661503,16.43701285,6.207302554,8.8726085,313.6409205,4106,13.091404,test.las
521,RMIT,./RMIT/test.las,84,tree_539,7.344272807,4.2,13.2795551,7.16,3400,7.98599614,3400,0.99249732,0.654,0.788453451,5.304169294,4.007627414,7.519639001,159.3996351,1709,10.72148,test.las
522,RMIT,./RMIT/test.las,87,tree_540,5.533476167,3.088,4.971187622,5.64,3400,8.896604165,3400,0.967164179,0.6955,0.809138364,3.211907599,3.787951104,5.479496,184.6138986,1529,8.282149999,test.las
523,RMIT,./RMIT/test.las,90,tree_541,5.679728128,1.944,3.29012676,3.8,3400,5.62159797,3400,0.994462901,0.5492,0.70761437,2.253205937,2.113777407,3.5408235,157.0511377,788,5.017474,test.las
524,RMIT,./RMIT/test.las,93,tree_542,8.169361995,4.304,9.74587918,7.48,3400,8.332678555,3400,0.989172467,0.6362,0.774359768,4.396918103,4.689276482,7.096201,279.0476572,2341,8.389248001,test.las
525,RMIT,./RMIT/test.las,98,tree_543,8.84576962,7.624,50.36078796,8.64,3400,16.316155295,3400,0.981496063,0.5796,0.728815006,9.978471305,5.042146185,8.986874,167.8473124,2291,13.64931,test.las
526,RMIT,./RMIT/test.las,99,tree_544,9.704100821,5.632,18.97323962,7.52,3400,9.38797935,3400,0.977886978,0.6909,0.809716425,9.637455853,4.638049252,8.240821001,152.1864539,1877,12.333555,test.las
527,RMIT,./RMIT/test.las,100,tree_545,59.86697029,55.608,320.5997778,50.28,3400,101.0663721,3400,0.709863385,0.5444,0.616217664,214.2486457,45.58843709,57.9657385,258.744588,20231,78.189075,test.las
528,RMIT,./RMIT/test.las,102,tree_546,6.107912569,3.824,10.6739235,5.72,3400,9.182486195,3400,0.951838426,0.7378,0.831262334,4.709854517,3.713152612,6.717602,172.4035819,1668,9.674973,test.las
529,RMIT,./RMIT/test.las,103,tree_547,6.685736278,5.008,7.537932322,6.24,3400,6.12652707,3400,0.984104046,0.7913,0.877233026,5.523465568,3.905720176,5.941964,241.2895659,1922,7.965533,test.las
530,RMIT,./RMIT/test.las,104,tree_548,6.412891382,3.952,7.088809173,4.88,3400,7.32754945,3400,0.984813622,0.6479,0.781595421,5.109531997,4.001713453,4.6350245,269.8828786,1881,6.969689999,test.las
531,RMIT,./RMIT/test.las,106,tree_549,5.923086304,4.344,8.727383105,4.8,3400,7.425539595,3400,0.99389313,0.7155,0.832026901,4.747321171,2.684562833,4.7800195,266.5959078,1706,6.399197999,test.las
532,RMIT,./RMIT/test.las,118,tree_550,12.74641702,10.816,42.59643643,10.64,3400,11.77934945,3400,0.948262934,0.7034,0.807680713,20.79208353,8.808684661,12.4557965,212.9319041,3809,17.888348,test.las
533,RMIT,./RMIT/test.las,119,tree_551,10.62243865,10.064,44.0893018,9.8,3400,13.4778337,3400,0.925295508,0.7001,0.797097546,14.59142288,8.587909094,10.8808875,245.8902311,3809,15.490652,test.las
534,RMIT,./RMIT/test.las,120,tree_552,8.817131459,7.504,30.36764229,6.16,3400,12.305508155,3400,0.950942267,0.6664,0.783641088,9.688718324,3.919204285,6.723676,304.159176,2954,9.712019999,test.las
535,RMIT,./RMIT/test.las,141,tree_553,6.059413446,2.12,5.132677491,3.28,3400,4.788439229,3400,0.992099323,0.678,0.80551298,1.660444038,1.86537361,3.303099499,138.9231726,699,5.031557998,test.las
536,RMIT,./RMIT/test.las,142,tree_554,2.201362307,0.768,1.154257953,1.44,3400,2.231655389,3400,1.0,0.7351,0.847328684,0.514572216,0.804558055,1.307622,129.7261854,239,1.842342001,test.las
537,RMIT,./RMIT/test.las,143,tree_555,3.733081329,0.736,0.704360665,2.08,3400,1.6218590275,3400,1.0,0.7275,0.842257598,0.604713324,1.469515068,1.8930535,109.1506639,273,2.50113,test.las
538,RMIT,./RMIT/test.las,163,tree_556,1.044337177,0.504,0.884489735,0.72,3400,0.8418266795,3400,1.0,0.7761,0.873937278,0.115378602,0.229254722,0.638595,95.28176605,96,1.007538,test.las
539,RMIT,./RMIT/test.las,168,tree_557,2.769392002,0.352,0.557115714,0.88,3400,1.962079916,3400,0.996527778,0.7494,0.855474008,0.116289951,0.312773067,0.743118,50.9555269,69,1.354122,test.las
540,RMIT,./RMIT/test.las,169,tree_558,5.714629264,0.912,5.93752491,1.84,3400,3.70750525,3400,0.994423792,0.6751,0.804223941,0.796696115,1.673339058,3.505885,61.22758883,302,4.932417,test.las
541,RMIT,./RMIT/test.las,170,tree_559,4.820455579,1.92,2.499078249,3.52,3400,2.475121435,3400,0.994969819,0.739,0.848091689,1.537269381,1.440242065,3.433465,172.5288214,872,5.054228,test.las
542,RMIT,./RMIT/test.las,177,tree_560,1.302046357,0.44,0.671108396,0.84,3400,0.742353293,3400,1.0,0.7198,0.837074078,0.253950877,0.412999982,0.6887585,164.5912683,163,0.990332,test.las
543,RMIT,./RMIT/test.las,181,tree_561,2.161556613,4.64,9.328191698,2.48,3400,3.843944668,3400,0.981848185,0.93,0.955221046,3.316810563,1.274883055,1.998200499,572.3211414,1577,2.755446,test.las
544,RMIT,./RMIT/test.las,182,tree_562,2.268416312,0.416,0.382820656,0.88,3400,0.8472794195,3400,0.997167139,0.8533,0.919640994,0.204890365,0.576868946,0.841345,84.5872612,99,1.170388999,test.las
545,RMIT,./RMIT/test.las,183,tree_563,0.857135473,0.512,0.373185549,0.76,3400,0.736702881,3400,0.995951417,0.7664,0.866225837,0.179707527,0.2584011,0.5558605,243.1419663,221,0.908934,test.las
546,RMIT,./RMIT/test.las,184,tree_564,2.929584603,2.536,4.718730355,2.6,3400,2.755207799,3400,0.989374262,0.8309,0.903238695,2.183587405,1.65667875,2.337215501,259.6245616,809,3.116038001,test.las
547,RMIT,./RMIT/test.las,185,tree_565,1.897983582,1.592,2.777230597,1.36,3400,2.642607689,3400,0.998191682,0.7396,0.849656004,0.780169623,0.763894315,1.106377,349.7734173,477,1.36374,test.las
548,RMIT,./RMIT/test.las,187,tree_566,4.590807235,4.896,13.42915091,3.96,3400,7.42042134,3400,0.979051819,0.78,0.868263698,4.463782905,2.394318399,3.911472,295.8731376,1537,5.194794,test.las
549,RMIT,./RMIT/test.las,188,tree_567,3.32680352,2.496,5.543094767,3.08,3400,2.6579422185,3400,0.997506234,0.8762,0.932926354,2.217548353,1.305955405,2.691793,188.7853168,678,3.591381001,test.las
550,RMIT,./RMIT/test.las,189,tree_568,0.830770573,0.328,0.171912591,0.68,3400,0.446486923,3400,1.0,0.9215,0.9591465,0.109456542,0.255360628,0.423977,148.8913323,104,0.698496,test.las
551,RMIT,./RMIT/test.las,190,tree_569,1.505660982,0.944,1.028619547,1.32,3400,0.8668806115,3400,0.988179669,0.8917,0.937464057,0.422054662,0.534679093,1.122541,293.5299813,399,1.359316,test.las
552,RMIT,./RMIT/test.las,191,tree_570,3.186263559,2.424,4.773637597,2.68,3400,3.19921049,3400,0.998607242,0.799,0.887721375,1.759441071,1.290302372,2.4075675,198.1186024,625,3.154675999,test.las
553,RMIT,./RMIT/test.las,192,tree_571,4.971506603,4.872,9.753913217,5.32,3400,4.862714325,3400,0.990795529,0.8092,0.890837482,6.083166585,3.549210629,5.108822999,211.2575812,1493,7.067201999,test.las
554,RMIT,./RMIT/test.las,193,tree_572,1.115077975,0.4,0.340929489,0.8,3400,0.5739802975,3400,1.0,0.8534,0.920902126,0.145736731,0.412395207,0.5874365,223.1107657,178,0.79781,test.las
555,RMIT,./RMIT/test.las,195,tree_573,1.645437329,1.2,1.674291108,1.28,3400,2.240300357,3400,0.994219653,0.8716,0.928880611,0.449157284,0.360337592,0.987024,302.6593969,408,1.34805,test.las
556,RMIT,./RMIT/test.las,196,tree_574,4.210304968,4.112,9.732531547,4.08,3400,5.68420122,3400,0.982273201,0.8127,0.889476712,4.319562599,2.211147073,4.263329,191.8705997,1259,6.561714,test.las
557,RMIT,./RMIT/test.las,199,tree_575,3.745654105,2.0,3.452883696,3.48,3400,2.2045504485,3400,0.997150997,0.8072,0.892177061,1.488940709,1.669167605,3.533071,134.1304393,636,4.741653001,test.las
558,RMIT,./RMIT/test.las,200,tree_576,1.272540006,0.336,0.242997657,0.6,3400,0.774501169,3400,1.0,0.8264,0.904949628,0.090219037,0.229031328,0.390638,132.8871125,76,0.571914,test.las
559,RMIT,./RMIT/test.las,201,tree_577,1.038278925,0.216,0.127538342,0.48,3400,0.943360973,3400,1.0,0.7139,0.833070774,0.057907808,0.204951016,0.308698,94.78473335,45,0.47476,test.las
560,RMIT,./RMIT/test.las,202,tree_578,0.989863279,0.2,0.104231047,0.36,3400,0.821424846,3400,1.0,0.7777,0.874950779,0.014796498,0.09280757,0.1749205,107.4466875,34,0.316436,test.las
561,RMIT,./RMIT/test.las,203,tree_579,2.141456359,0.4,0.915368493,0.92,3400,1.1324231085,3400,1.0,0.8574,0.923226015,0.137318109,0.361724925,1.315967,40.80945175,110,2.695454001,test.las
562,RMIT,./RMIT/test.las,204,tree_580,14.96532286,5.344,40.30451866,9.96,3400,11.615776415,3400,0.970749543,0.6291,0.763444963,14.90818389,6.874494157,14.9164245,71.10361087,1502,21.124103,test.las
563,RMIT,./RMIT/test.las,205,tree_581,7.411322875,3.992,16.37018753,6.84,3400,6.417547875,3400,0.99137931,0.6786,0.805698605,4.063140075,1.986202957,7.794798501,125.2713795,1500,11.974004,test.las
564,RMIT,./RMIT/test.las,206,tree_582,5.906098588,3.152,7.039273027,4.76,3400,4.6065537855,3400,0.997493734,0.7227,0.838148294,2.783059952,2.208500491,5.6697605,170.9397515,1463,8.558571,test.las
565,RMIT,./RMIT/test.las,209,tree_583,5.185786745,2.936,6.048620952,4.64,3400,4.7755385235,3400,0.994097808,0.7378,0.846984573,2.935977501,3.132849983,4.619191001,166.3981569,1025,6.159923998,test.las
566,RMIT,./RMIT/test.las,210,tree_584,5.300992562,4.616,9.352013562,4.16,3400,6.47024738,3400,0.984653161,0.8003,0.882956418,4.383852354,3.358927813,3.923099,234.1742196,1422,6.072402002,test.las
567,RMIT,./RMIT/test.las,211,tree_585,4.844446556,2.24,4.897976414,3.96,3400,4.17085388,3400,0.998095238,0.6876,0.814251912,1.514703885,1.533473533,3.966458999,267.3351069,1392,5.206947999,test.las
568,RMIT,./RMIT/test.las,212,tree_586,6.374427997,3.08,4.995177087,4.76,3400,5.89173856,3400,0.994260204,0.711,0.829103973,3.034474316,3.129301917,4.583981499,233.4872203,1450,6.210189998,test.las
569,RMIT,./RMIT/test.las,221,tree_587,1.183965078,0.216,0.142035834,0.68,3400,1.02861278,3400,1.0,0.5246,0.688180506,0.108778076,0.382775915,0.5411135,76.86738837,55,0.715518,test.las
570,RMIT,./RMIT/train.las,6,tree_589,46.28439181,32.944,228.368827,37.28,3400,73.6496484,3400,0.77725906,0.5123,0.617559643,117.4946083,26.02365294,43.6389105,201.4376311,12324,61.180227,train.las
571,RMIT,./RMIT/train.las,7,tree_590,74.11193258,44.792,390.2522623,60.72,3400,103.5732402,3400,0.715985271,0.502,0.590195324,192.6360592,56.33409754,78.0926675,184.3152015,20894,113.360156,train.las
